germplasmName,studyName,value,studydbid,studydescription,trialType,breedingProgramDbId,breedingProgramName,breedingProgramDescription,studyYear,studyDesign,locationdbid,locationName,plantingdate,harvestdate,plotWidth,plotLength,plantsPerPlot,numberBlocks,numberReps,fieldSize,fieldtrialisplannedtobegenotyped,fieldtrialisplannedtocross,folderDbId,folderName,folderDescription,managementFactors,season_length,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
22PU-1031,2025_Y3-1_ACRE,3560.700105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3170,2025_Y3-1_ACRE,3792.032213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3170,2025_Y3-1_ACRE,2961.958176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3409,2025_Y3-1_ACRE,3447.302012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3438,2025_Y3-1_ACRE,3968.933238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3409,2025_Y3-1_ACRE,3293.080606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3438,2025_Y3-1_ACRE,4041.508017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3041,2025_Y3-1_ACRE,3773.888518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y3-1_ACRE,4286.447897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y3-1_ACRE,4095.939101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1081,2025_Y3-1_ACRE,3587.915647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1031,2025_Y3-1_ACRE,4445.205226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y3-1_ACRE,4095.939101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3170,2025_Y3-1_ACRE,3256.793217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-0108,2025_Y3-1_ACRE,3719.457434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y3-1_ACRE,3796.568137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3041,2025_Y3-1_ACRE,4000.684703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1250,2025_Y3-1_ACRE,2698.874602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3438,2025_Y3-1_ACRE,4141.298338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3092,2025_Y3-1_ACRE,3651.418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1031,2025_Y3-1_ACRE,4336.343057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3409,2025_Y3-1_ACRE,3079.892192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3092,2025_Y3-1_ACRE,3542.55641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1250,2025_Y3-1_ACRE,2862.167855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3170,2025_Y3-1_ACRE,3234.113598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y3-1_ACRE,4073.259483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3041,2025_Y3-1_ACRE,3551.628257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1081,2025_Y3-1_ACRE,4050.579864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3438,2025_Y3-1_ACRE,4222.944965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3409,2025_Y3-1_ACRE,3832.855527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1250,2025_Y3-1_ACRE,2943.814481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-0108,2025_Y3-1_ACRE,3755.744824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y3-1_ACRE,4458.812997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1081,2025_Y3-1_ACRE,3401.942775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1031,2025_Y3-1_ACRE,3755.744824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-0108,2025_Y3-1_ACRE,4526.851853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1081,2025_Y3-1_ACRE,3846.463298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-1250,2025_Y3-1_ACRE,2753.305686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22PU-3041,2025_Y3-1_ACRE,3782.960366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y3-1_ACRE,4263.768278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-5_ACRE,3497.197173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-5_ACRE,3615.131189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-5_ACRE,4286.447897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-5_ACRE,3542.55641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-5_ACRE,3978.005085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-5_ACRE,4159.442033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-5_ACRE,4322.735286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-5_ACRE,3225.041751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-5_ACRE,3215.969903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-5_ACRE,3506.26902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-5_ACRE,4114.082796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-5_ACRE,3782.960366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y2-1_ACRE,4132.226491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y2-1_ACRE,3660.490426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y2-1_ACRE,4195.729423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y2-1_ACRE,3782.960366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y2-1_ACRE,4440.669302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y2-1_ACRE,3832.855527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y2-1_ACRE,4359.022676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y2-1_ACRE,3900.894382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-3_ACRE,3515.340868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-3_ACRE,4218.409041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-3_ACRE,4254.696431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-3_ACRE,4018.828398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-3_ACRE,3769.352595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-3_ACRE,4254.696431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-3_ACRE,3837.39145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-3_ACRE,4381.702294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-3_ACRE,3352.047614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-3_ACRE,3764.816671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-3_ACRE,3469.981631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-1_ACRE,3364.83207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-1_ACRE,4735.504343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-1_ACRE,4227.480888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-1_ACRE,4232.016812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-1_ACRE,3801.104061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-1_ACRE,3238.649522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-1_ACRE,4721.896572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-1_ACRE,3896.358458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-1_ACRE,3945.430303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-1_ACRE,3601.523418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-8_Light_ACRE,3814.711832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-8_Light_ACRE,4118.61872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-8_Light_ACRE,4404.381913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-8_Light_ACRE,3764.816671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-8_Light_ACRE,3864.606992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-2_ACRE,4004.397312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-2_ACRE,3723.993358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-2_ACRE,3946.253619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-2_ACRE,4436.133379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-2_ACRE,3746.672976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-2_ACRE,4703.752877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-2_ACRE,3832.855527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-2_ACRE,4436.133379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-2_ACRE,3932.645848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-2_ACRE,3324.832072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-6_ACRE,3669.562273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-6_ACRE,4309.127515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-6_ACRE,4259.232354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-6_ACRE,4953.22868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-6_ACRE,4694.68103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-6_ACRE,4200.265346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-6_ACRE,4422.525608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-6_ACRE,4168.51388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-6_ACRE,4095.939101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-6_ACRE,4699.216953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-4_ACRE,2721.55422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-4_ACRE,3701.313739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-4_ACRE,3265.865064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-4_ACRE,4232.016812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-4_ACRE,3488.125325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-4_ACRE,3950.789543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-4_ACRE,3497.197173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-4_ACRE,3265.865064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-4_ACRE,3479.053478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-7_ACRE,2980.101871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-7_ACRE,4204.80127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_ACRE,3556.164181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-7_ACRE,3683.170044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_ACRE,3896.358458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-7_ACRE,3655.954502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_ACRE,3959.86139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-7_ACRE,3742.137053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_ACRE,3220.505827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_ACRE,4250.160507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_ACRE,3710.385587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B722,2025_Y1-7_Rep_ACRE,4449.74115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_Rep_ACRE,4467.884845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BECK726,2025_Y1-7_Rep_ACRE,4780.86358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-174.01,OWW_2021_SPO,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-11.03,OWW_2021_SPO,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-199.09,OWW_2021_SPO,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-145.06,OWW_2021_SPO,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-212.08,OWW_2021_SPO,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPEDITION,OWW_2021_SPO,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-7.02,OWW_2021_SPO,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-9.1,OWW_2021_SPO,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-140.05,OWW_2021_SPO,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDFIELD,OWW_2021_SPO,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-8.06,OWW_2021_SPO,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-260.06,OWW_2021_SPO,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-54.08,OWW_2021_SPO,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-47.04,OWW_2021_SPO,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-12.05,OWW_2021_SPO,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARTHOG,OWW_2021_SPO,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-183.05,OWW_2021_SPO,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAPAHOE,OWW_2021_SPO,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-138.04,OWW_2021_SPO,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-202.07,OWW_2021_SPO,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARTHOG,OWW_2021_SPO,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-9.1,OWW_2021_SPO,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-54.08,OWW_2021_SPO,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-8.06,OWW_2021_SPO,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-212.08,OWW_2021_SPO,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-7.02,OWW_2021_SPO,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-140.05,OWW_2021_SPO,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-199.09,OWW_2021_SPO,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-145.06,OWW_2021_SPO,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-260.06,OWW_2021_SPO,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDFIELD,OWW_2021_SPO,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-202.07,OWW_2021_SPO,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAPAHOE,OWW_2021_SPO,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPEDITION,OWW_2021_SPO,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-47.04,OWW_2021_SPO,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-12.05,OWW_2021_SPO,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-11.03,OWW_2021_SPO,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-174.01,OWW_2021_SPO,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-138.04,OWW_2021_SPO,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-183.05,OWW_2021_SPO,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-11.03,OWW_2021_SPO,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPEDITION,OWW_2021_SPO,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-260.06,OWW_2021_SPO,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-7.02,OWW_2021_SPO,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-174.01,OWW_2021_SPO,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-199.09,OWW_2021_SPO,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-202.07,OWW_2021_SPO,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARTHOG,OWW_2021_SPO,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-8.06,OWW_2021_SPO,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-54.08,OWW_2021_SPO,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-140.05,OWW_2021_SPO,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-183.05,OWW_2021_SPO,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDFIELD,OWW_2021_SPO,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-212.08,OWW_2021_SPO,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-12.05,OWW_2021_SPO,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-138.04,OWW_2021_SPO,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-145.06,OWW_2021_SPO,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-47.04,OWW_2021_SPO,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAPAHOE,OWW_2021_SPO,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-9.1,OWW_2021_SPO,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-212.08,OWW_2021_MAD,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montcalm,OWW_2021_MAD,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-199.09,OWW_2021_MAD,2630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-8.06,OWW_2021_MAD,2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-140.05,OWW_2021_MAD,2955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM 114,OWW_2021_MAD,3335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA14HRW-41,OWW_2021_MAD,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUTH,OWW_2021_MAD,2480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-260.06,OWW_2021_MAD,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sirvinta,OWW_2021_MAD,2960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brome,OWW_2021_MAD,2985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-54.08,OWW_2021_MAD,2790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-47.04,OWW_2021_MAD,2895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA16HRW-22,OWW_2021_MAD,3960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDFIELD,OWW_2021_MAD,3405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPEDITION,OWW_2021_MAD,3455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-202.07,OWW_2021_MAD,2840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champlain,OWW_2021_MAD,3365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-138.04,OWW_2021_MAD,2895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-9.1,OWW_2021_MAD,3220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-47.04,OWW_2021_MAD,2945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC_MORLEY,OWW_2021_MAD,3650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-12.05,OWW_2021_MAD,3660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-174.01,OWW_2021_MAD,2785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARTHOG,OWW_2021_MAD,2835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-260.06,OWW_2021_MAD,2470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OVERLAND,OWW_2021_MAD,2240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-145.06,OWW_2021_MAD,3115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-212.08,OWW_2021_MAD,2330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey Red,OWW_2021_MAD,2085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-7.02,OWW_2021_MAD,2770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINTERHAWK,OWW_2021_MAD,4110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAPAHOE,OWW_2021_MAD,3250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-202.07,OWW_2021_MAD,2710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA14HRW-25,OWW_2021_MAD,4060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-183.05,OWW_2021_MAD,2835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-11.03,OWW_2021_MAD,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARTHOG,OWW_2021_MAD,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montcalm,OWW_2021_MAD,3440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OVERLAND,OWW_2021_MAD,3635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAM 114,OWW_2021_MAD,2760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA16HRW-22,OWW_2021_MAD,4150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-202.07,OWW_2021_MAD,2810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUTH,OWW_2021_MAD,3735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-11.03,OWW_2021_MAD,2685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-7.02,OWW_2021_MAD,3205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-12.05,OWW_2021_MAD,2840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-12.05,OWW_2021_MAD,2850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDFIELD,OWW_2021_MAD,3580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brome,OWW_2021_MAD,3260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARTHOG,OWW_2021_MAD,3700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI13OWW-199.09,OWW_2021_MAD,2690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
