germplasmName,studyName,value
KS16COGDPOP03-2,22HAYKS_TCAP_C,2851.4301154552895
EXPEDITION,22HAYKS_TCAP_C,3628.0096901560623
CO04W320,22HAYKS_TCAP_C,2853.240842310238
KS16GD2POP12-2,22HAYKS_TCAP_C,2504.20229646602
KS16RLGDPOP45-3,22HAYKS_TCAP_C,2518.3242925605523
KS16RLGDPOP46-5,22HAYKS_TCAP_C,2615.77521534602
U9001-E-D12-D,22HAYKS_TCAP_C,2405.704917320389
U8819-O-G01,22HAYKS_TCAP_C,2702.873816161443
KS16RLGDPOP46-2,22HAYKS_TCAP_C,2549.7151699060196
U9006-AI-D16-F,22HAYKS_TCAP_C,2561.1231876166858
KS15RLGDPOP65-2,22HAYKS_TCAP_C,2480.8469797184466
TX02A0252,22HAYKS_TCAP_C,3594.8093915077125
KS16GD2POP13-2,22HAYKS_TCAP_C,2461.6681174026576
JUDEE,22HAYKS_TCAP_C,3822.839950994841
KS16GD2POP28-1,22HAYKS_TCAP_C,2635.4654553500263
U8551_A2,22HAYKS_TCAP_C,2562.5341693574264
KS16COGDPOP72-1,22HAYKS_TCAP_C,2754.3835418953286
KS16COGDPOP71-3,22HAYKS_TCAP_C,2782.03610114602
TX04A001246,22HAYKS_TCAP_C,3414.7907977492514
X111480-1.8.10.5,22HAYKS_TCAP_C,2613.4739076658157
KS16GD2POP19-4,22HAYKS_TCAP_C,3048.54313326381
KS16GD2POP19-3,22HAYKS_TCAP_C,2417.661364613184
KS15RLGDPOP26-5,22HAYKS_TCAP_C,2136.3852951921313
KS15RLGDPOP23-3,22HAYKS_TCAP_C,2676.0931170342374
KS16GD2POP13-4,22HAYKS_TCAP_C,2716.928416981605
KS16COGDPOP17-1,22HAYKS_TCAP_C,3010.7294042447625
KS16RLGDPOP43-1,22HAYKS_TCAP_C,2858.26609326807
OK06114,22HAYKS_TCAP_C,2885.409695423875
TAM302,22HAYKS_TCAP_C,2835.1371935829657
KS16GD2POP19-1,22HAYKS_TCAP_C,2949.0958176016297
U8816-S-H12-G,22HAYKS_TCAP_C,2799.5969415426116
U8458_U8459_U8460_U8471_E5,22HAYKS_TCAP_C,2486.007513214735
KS16GD2POP15-3,22HAYKS_TCAP_C,2731.5839579860194
X111616-1.6.9.8,22HAYKS_TCAP_C,3251.730329961443
X111482-1.8.2.2,22HAYKS_TCAP_C,3059.2505614315005
KS16COGDPOP16-5,22HAYKS_TCAP_C,2448.5526299289736
U8551_A10,22HAYKS_TCAP_C,2728.199175618586
TAM401,22HAYKS_TCAP_C,3452.5695283959703
U8546_A2,22HAYKS_TCAP_C,2736.68128020153
X111616-1.6.8.3,22HAYKS_TCAP_C,3004.037863767413
U8816-V-D10-G,22HAYKS_TCAP_C,3036.9495152833515
KS16RLGDPOP42-2,22HAYKS_TCAP_C,2416.9604482447635
KS15RLGDPOP27S-2,22HAYKS_TCAP_C,2830.2296654026577
U8816-V-F07-E,22HAYKS_TCAP_C,2918.920168761443
KS15COGDPOP19-2,22HAYKS_TCAP_C,2827.133212613184
NE10589,22HAYKS_TCAP_C,3907.834847137083
OK05511,22HAYKS_TCAP_C,3518.8139270503825
KS16RLGDPOP46-7,22HAYKS_TCAP_C,2801.12756618602
TAM304,22HAYKS_TCAP_C,3497.695388400338
KS15COGDPOP04-2,22HAYKS_TCAP_C,2791.1045744552894
CENTURA,22HAYKS_TCAP_C,2634.934512969329
U9006-M-D01-H2,22HAYKS_TCAP_C,2603.637164283352
KS16COGDPOP16-1,22HAYKS_TCAP_C,2673.192129665815
TX99U8618,22HAYKS_TCAP_C,2611.277047901148
KS16COGDPOP74-2,22HAYKS_TCAP_C,2546.52279918602
KS16COGDPOP52-1,22HAYKS_TCAP_C,3250.62704606602
KS15COGDPOP69-1,22HAYKS_TCAP_C,2469.8855778763423
NI06736,22HAYKS_TCAP_C,2857.9130498329655
ALICE,22HAYKS_TCAP_C,3779.266487286986
TX06V7266,22HAYKS_TCAP_C,3079.56007010153
KS16RLGDPOP46-4,22HAYKS_TCAP_C,2620.64045118602
KS16RLGDPOP13-4,22HAYKS_TCAP_C,2553.3157000868687
U9015-E-F06-A,22HAYKS_TCAP_C,2496.5956487710787
BOND_CL,22HAYKS_TCAP_C,3042.276673196602
THUNDERBOLT,22HAYKS_TCAP_C,2888.2758341284207
GOODSTREAK,22HAYKS_TCAP_C,3253.3310085052453
ANTELOPE,22HAYKS_TCAP_C,3756.913610255811
TX06A001386,22HAYKS_TCAP_C,3388.386127585118
KS16GD2POP18-3,22HAYKS_TCAP_C,2753.008807981605
NUHORIZON,22HAYKS_TCAP_C,3859.930337569972
U8816-S-H12-B,22HAYKS_TCAP_C,2474.752752505574
U8434_B8,22HAYKS_TCAP_C,2755.6173957301
KS15RLGDPOP16-4,22HAYKS_TCAP_C,2792.6450712973947
U8323_D5,22HAYKS_TCAP_C,2826.129386759314
X111480-1.8.4.3,22HAYKS_TCAP_C,2702.624842289152
TX04M410211,22HAYKS_TCAP_C,3553.856868341203
KS16RLGDPOP45-1,22HAYKS_TCAP_C,2570.605806876342
X111616-1.6.6.3,22HAYKS_TCAP_C,2930.077286950019
JAGALENE,22HAYKS_TCAP_C,3507.642684617566
KS15COGDPOP04-1,22HAYKS_TCAP_C,2605.5524921395
KS16GD2POP28-6,22HAYKS_TCAP_C,2693.65429614602
KS16COGDPOP51-6,22HAYKS_TCAP_C,2883.643154386019
KS15COGDPOP70-2,22HAYKS_TCAP_C,3132.8207639816046
KS16COGDPOP71-8,22HAYKS_TCAP_C,2947.08693538602
OK11D25056,22HAYKS_TCAP_C,2795.329568928974
X111616-1.6.10.4,22HAYKS_TCAP_C,2904.914564394463
KS16GD2POP12-11,22HAYKS_TCAP_C,2810.4463492973946
ARAPAHOE,22HAYKS_TCAP_C,3262.2759306996727
KS15COGDPOP70-1,22HAYKS_TCAP_C,2975.977680613184
KS16COGDPOP42-1,22HAYKS_TCAP_C,2824.9985673060196
OK05122,22HAYKS_TCAP_C,3037.434833490292
KS16COGDPOP52-4,22HAYKS_TCAP_C,2888.989614132872
KS16RLGDPOP42-1,22HAYKS_TCAP_C,2695.8598961394996
KS16COGDPOP42-3,22HAYKS_TCAP_C,2597.2814327860206
COLT,22HAYKS_TCAP_C,2928.107063295847
KS15COGDPOP69-5,22HAYKS_TCAP_C,2723.9558796131837
U8715-J-D08,22HAYKS_TCAP_C,2700.45395269076
U8453_B7,22HAYKS_TCAP_C,2704.8331343203895
U9004-B-A01-B,22HAYKS_TCAP_C,2725.1332183944633
U8551_E1,22HAYKS_TCAP_C,2908.7738713407093
ALLIANCE,22HAYKS_TCAP_C,3131.066659712802
KS15RLGDPOP30-4,22HAYKS_TCAP_C,2815.8830857710786
KS15RLGDPOP29-2,22HAYKS_TCAP_C,2851.1949613500265
KS15RLGDPOP30-1,22HAYKS_TCAP_C,2880.805887056914
KS16RLGDPOP43-2,22HAYKS_TCAP_C,2370.1665917060195
KS15RLGDPOP29-4,22HAYKS_TCAP_C,2839.997935608638
KS061406LN~26,22HAYKS_TCAP_C,3392.960278564862
KS16COGDPOP72-6,22HAYKS_TCAP_C,2327.634254508853
KS16RLGDPOP46-3,22HAYKS_TCAP_C,2765.8442201394996
KS16COGDPOP51-4,22HAYKS_TCAP_C,3039.61223794602
U8551_D5,22HAYKS_TCAP_C,3021.711859357425
U8323_C2,22HAYKS_TCAP_C,2761.6009778834996
U8551_C6,22HAYKS_TCAP_C,2709.955879390015
KS16GD2POP12-16,22HAYKS_TCAP_C,2746.5675575605524
KS16COGDPOP42-6,22HAYKS_TCAP_C,3152.5393339460197
KS15RLGDPOP06-2,22HAYKS_TCAP_C,2841.8998551395
KS16RLGDPOP13-3,22HAYKS_TCAP_C,2769.251534981605
U8453_B5,22HAYKS_TCAP_C,2571.1915442833515
KS16COGDPOP16-4,22HAYKS_TCAP_C,2878.2979209860196
OK05723W,22HAYKS_TCAP_C,2728.0589235458474
KS16GD2POP17-5,22HAYKS_TCAP_C,2775.03919082371
SANDY,22HAYKS_TCAP_C,3029.9394426014032
KS16GD2POP28-3,22HAYKS_TCAP_C,2837.270306350026
KS16COGDPOP73-1,22HAYKS_TCAP_C,2188.1082671921313
N16MD9177-C09-16,22HAYKS_TCAP_C,2547.4551771921315
KS15COGDPOP69-3,22HAYKS_TCAP_C,2699.27809680297
KS15COGDPOP20-3,22HAYKS_TCAP_C,2706.8842211394995
U9001-E-D12-D,22MANKS_TCAP_C,2405.704917320389
X111480-1.8.10.5,22MANKS_TCAP_C,2613.4739076658157
U8458_U8459_U8460_U8471_E5,22MANKS_TCAP_C,2486.007513214735
ZENDA,22MANKS_TCAP_C,2866.23008941533
KS16RLGDPOP42-4,22MANKS_TCAP_C,2539.35053758602
X111616-1.6.10.4,22MANKS_TCAP_C,2904.914564394463
KS090387K-20,22MANKS_TCAP_C,2468.789497480168
ANTELOPE,22MANKS_TCAP_C,3756.913610255811
BOB_DOLE,22MANKS_TCAP_C,2894.888712938654
U8453_C10,22MANKS_TCAP_C,2406.81591569076
OK05511,22MANKS_TCAP_C,3518.8139270503825
KS16RLGDPOP42-2,22MANKS_TCAP_C,2416.9604482447635
NE10589,22MANKS_TCAP_C,3907.834847137083
VISTA,22MANKS_TCAP_C,2790.2438863012026
U8453_B7,22MANKS_TCAP_C,2704.8331343203895
KS16COGDPOP42-3,22MANKS_TCAP_C,2597.2814327860206
U8816-V-D10-G,22MANKS_TCAP_C,3036.9495152833515
X111480-1.8.10.10,22MANKS_TCAP_C,2771.874851424519
KS16RLGDPOP45-1,22MANKS_TCAP_C,2570.605806876342
NI06736,22MANKS_TCAP_C,2857.9130498329655
SPARTAN,22MANKS_TCAP_C,2882.917877446602
U9006-M-D01-H2,22MANKS_TCAP_C,2603.637164283352
U8715-J-D08,22MANKS_TCAP_C,2700.45395269076
TAM304,22MANKS_TCAP_C,3497.695388400338
KanMark,22MANKS_TCAP_C,2921.7512731046163
CULVER,22MANKS_TCAP_C,3004.288034742057
KS15RLGDPOP30-4,22MANKS_TCAP_C,2815.8830857710786
Joe,22MANKS_TCAP_C,3232.316568591669
KS15COGDPOP69-1,22MANKS_TCAP_C,2469.8855778763423
U8546_B8,22MANKS_TCAP_C,2000.0424319300992
CO04W320,22MANKS_TCAP_C,2853.240842310238
KS16RLGDPOP46-4,22MANKS_TCAP_C,2620.64045118602
U8816-S-H12-G,22MANKS_TCAP_C,2799.5969415426116
KS15RLGDPOP23-3,22MANKS_TCAP_C,2676.0931170342374
OK06114,22MANKS_TCAP_C,2885.409695423875
U8323_D5,22MANKS_TCAP_C,2826.129386759314
EXPEDITION,22MANKS_TCAP_C,3628.0096901560623
N16MD9051-A02-3,22MANKS_TCAP_C,2871.7056203766997
KS15RLGDPOP26-5,22MANKS_TCAP_C,2136.3852951921313
TX99U8618,22MANKS_TCAP_C,2611.277047901148
N16MD9177-C09-16,22MANKS_TCAP_C,2547.4551771921315
TX07A001420,22MANKS_TCAP_C,2848.376100082966
KS15RLGDPOP37-1,22MANKS_TCAP_C,2966.910308928974
KS16GD2POP13-4,22MANKS_TCAP_C,2716.928416981605
X111616-1.6.10.3,22MANKS_TCAP_C,2916.043259247158
OK04505,22MANKS_TCAP_C,3651.0919087652037
ALLIANCE,22MANKS_TCAP_C,3131.066659712802
NUHORIZON,22MANKS_TCAP_C,3859.930337569972
KS16GD2POP15-3,22MANKS_TCAP_C,2731.5839579860194
U8819-O-G01,22MANKS_TCAP_C,2702.873816161443
U8551_E1,22MANKS_TCAP_C,2908.7738713407093
KS16COGDPOP03-2,22MANKS_TCAP_C,2851.4301154552895
KS16COGDPOP52-3,22MANKS_TCAP_C,2706.12259470602
KS16COGDPOP51-1,22MANKS_TCAP_C,2498.4097061395
KS16RLGDPOP46-1,22MANKS_TCAP_C,2958.27182490602
KS16GD2POP28-6,22MANKS_TCAP_C,2693.65429614602
KS15COGDPOP04-1,22MANKS_TCAP_C,2605.5524921395
KS16GD2POP12-16,22MANKS_TCAP_C,2746.5675575605524
U9004-B-A01-B,22MANKS_TCAP_C,2725.1332183944633
U8551_D5,22MANKS_TCAP_C,3021.711859357425
U8453_B5,22MANKS_TCAP_C,2571.1915442833515
KS16RLGDPOP42-1,22MANKS_TCAP_C,2695.8598961394996
ROBIDOUX,22MANKS_TCAP_C,3469.8855299439097
KS16COGDPOP51-6,22MANKS_TCAP_C,2883.643154386019
X111482-1.8.2.1,22MANKS_TCAP_C,2982.0035956471575
U8816-V-F07-E,22MANKS_TCAP_C,2918.920168761443
KS16GD2POP17-5,22MANKS_TCAP_C,2775.03919082371
KS16COGDPOP16-5,22MANKS_TCAP_C,2448.5526299289736
U8546_A2,22MANKS_TCAP_C,2736.68128020153
KS16GD2POP28-1,22MANKS_TCAP_C,2635.4654553500263
X111482-1.8.2.2,22MANKS_TCAP_C,3059.2505614315005
KS16COGDPOP71-11,22MANKS_TCAP_C,2228.7325122447633
TX06A001386,22MANKS_TCAP_C,3388.386127585118
KS061406LN~26,22MANKS_TCAP_C,3392.960278564862
U8551_C6,22MANKS_TCAP_C,2709.955879390015
TX04M410211,22MANKS_TCAP_C,3553.856868341203
ARAPAHOE,22MANKS_TCAP_C,3262.2759306996727
CENTURA,22MANKS_TCAP_C,2634.934512969329
KS16GD2POP12-11,22MANKS_TCAP_C,2810.4463492973946
KS15RLGDPOP29-2,22MANKS_TCAP_C,2851.1949613500265
KS15COGDPOP69-3,22MANKS_TCAP_C,2699.27809680297
KS16COGDPOP51-4,22MANKS_TCAP_C,3039.61223794602
KS16RLGDPOP46-3,22MANKS_TCAP_C,2765.8442201394996
U8551_A10,22MANKS_TCAP_C,2728.199175618586
KS16RLGDPOP46-5,22MANKS_TCAP_C,2615.77521534602
X111616-1.6.8.3,22MANKS_TCAP_C,3004.037863767413
X111616-1.6.2.1,22MANKS_TCAP_C,2856.2995977900146
KS16COGDPOP74-2,22MANKS_TCAP_C,2546.52279918602
KS16GD2POP12-2,22MANKS_TCAP_C,2504.20229646602
BOND_CL,22MANKS_TCAP_C,3042.276673196602
KS15COGDPOP69-5,22MANKS_TCAP_C,2723.9558796131837
KS15RLGDPOP16-4,22MANKS_TCAP_C,2792.6450712973947
KS15COGDPOP70-2,22MANKS_TCAP_C,3132.8207639816046
TX04A001246,22MANKS_TCAP_C,3414.7907977492514
KS16COGDPOP52-4,22MANKS_TCAP_C,2888.989614132872
X111616-1.6.6.3,22MANKS_TCAP_C,2930.077286950019
U8816-S-H12-B,22MANKS_TCAP_C,2474.752752505574
KS15RLGDPOP37-2,22MANKS_TCAP_C,3250.3470292973943
KS16GD2POP28-3,22MANKS_TCAP_C,2837.270306350026
U8551_A6,22MANKS_TCAP_C,2913.2668300532414
KS16RLGDPOP13-4,22MANKS_TCAP_C,2553.3157000868687
COLT,22MANKS_TCAP_C,2928.107063295847
X111616-1.6.9.8,22MANKS_TCAP_C,3251.730329961443
KS16RLGDPOP45-3,22MANKS_TCAP_C,2518.3242925605523
TX06V7266,22MANKS_TCAP_C,3079.56007010153
KS16COGDPOP52-1,22MANKS_TCAP_C,3250.62704606602
U8441_U8549_A8,22MANKS_TCAP_C,2438.729596868198
KS16RLGDPOP46-7,22MANKS_TCAP_C,2801.12756618602
TAM302,22MANKS_TCAP_C,2835.1371935829657
KS15RLGDPOP65-2,22MANKS_TCAP_C,2480.8469797184466
KS16RLGDPOP43-2,22MANKS_TCAP_C,2370.1665917060195
KS16RLGDPOP43-1,22MANKS_TCAP_C,2858.26609326807
KS16COGDPOP42-1,22MANKS_TCAP_C,2824.9985673060196
W04-417,22MANKS_TCAP_C,3256.572263377277
THUNDERBOLT,22MANKS_TCAP_C,2888.2758341284207
TAM401,22MANKS_TCAP_C,3452.5695283959703
TX01V5134RC-3,22MANKS_TCAP_C,3630.8349740033022
JUDEE,22MANKS_TCAP_C,3822.839950994841
U9006-AI-D16-F,22MANKS_TCAP_C,2561.1231876166858
KS16COGDPOP16-1,22MANKS_TCAP_C,2673.192129665815
X111480-1.8.4.3,22MANKS_TCAP_C,2702.624842289152
KS16COGDPOP52-2,22MANKS_TCAP_C,2884.715337161443
KS16COGDPOP72-1,22MANKS_TCAP_C,2754.3835418953286
KS15RLGDPOP27S-2,22MANKS_TCAP_C,2830.2296654026577
KS16COGDPOP71-3,22MANKS_TCAP_C,2782.03610114602
OK05711W,22MANKS_TCAP_C,2738.8170853640786
KS15RLGDPOP29-4,22MANKS_TCAP_C,2839.997935608638
KS16GD2POP19-3,22MANKS_TCAP_C,2417.661364613184
TX02A0252,22MANKS_TCAP_C,3594.8093915077125
KS16COGDPOP16-4,22MANKS_TCAP_C,2878.2979209860196
KS16GD2POP19-1,22MANKS_TCAP_C,2949.0958176016297
KS15COGDPOP70-1,22MANKS_TCAP_C,2975.977680613184
KS16COGDPOP71-8,22MANKS_TCAP_C,2947.08693538602
HARRY,22MANKS_TCAP_C,4002.412256657594
LOCKETT,22MANKS_TCAP_C,2614.097306367057
OK11D25056,22MANKS_TCAP_C,2795.329568928974
U8551_A2,22MANKS_TCAP_C,2562.5341693574264
U9015-E-F06-A,22MANKS_TCAP_C,2496.5956487710787
GOODSTREAK,22MANKS_TCAP_C,3253.3310085052453
OK05122,22MANKS_TCAP_C,3037.434833490292
KS16GD2POP13-2,22MANKS_TCAP_C,2461.6681174026576
KS16GD2POP15-2,22MANKS_TCAP_C,2418.0145988086383
KS15COGDPOP20-3,22MANKS_TCAP_C,2706.8842211394995
ALICE,22MANKS_TCAP_C,3779.266487286986
SANDY,22MANKS_TCAP_C,3029.9394426014032
KS16COGDPOP17-1,22MANKS_TCAP_C,3010.7294042447625
KS16RLGDPOP13-3,22MANKS_TCAP_C,2769.251534981605
KS15RLGDPOP30-1,22MANKS_TCAP_C,2880.805887056914
U8453_D6,22MANKS_TCAP_C,2951.4352817674126
KS16COGDPOP72-6,22MANKS_TCAP_C,2327.634254508853
KS16COGDPOP42-6,22MANKS_TCAP_C,3152.5393339460197
JAGALENE,22MANKS_TCAP_C,3507.642684617566
KS16COGDPOP72-5,22MANKS_TCAP_C,3098.2689228921313
OK05723W,22MANKS_TCAP_C,2728.0589235458474
KS061278M-4,22MANKS_TCAP_C,3444.985436675688
KS15COGDPOP19-2,22MANKS_TCAP_C,2827.133212613184
KS16RLGDPOP46-2,22MANKS_TCAP_C,2549.7151699060196
KS15COGDPOP04-2,22MANKS_TCAP_C,2791.1045744552894
KS15RLGDPOP06-2,22MANKS_TCAP_C,2841.8998551395
KS16COGDPOP73-1,22MANKS_TCAP_C,2188.1082671921313
KS16GD2POP18-3,22MANKS_TCAP_C,2753.008807981605
KS16GD2POP19-4,22MANKS_TCAP_C,3048.54313326381
IL12-26004,Jessica_2022_BLAVA,5505.120717715448
KASKASKIA,Jessica_2022_BLAVA,5031.6519427416715
Pio 25R74,Jessica_2022_BLAVA,6414.858674774247
IL07-19334,Jessica_2022_BLAVA,6212.308506876636
IL16-8048,Jessica_2022_BLAVA,5668.889276365766
OVERLAND,OWW_2022_SPO,4156.710578292147
EXPEDITION,OWW_2022_SPO,3628.0096901560623
ARAPAHOE,OWW_2022_SPO,3262.2759306996727
OVERLAND,OWW_2022_MAD,4156.710578292147
ARAPAHOE,OWW_2022_MAD,3262.2759306996727
EXPEDITION,OWW_2022_MAD,3628.0096901560623
Pio 25R74,Jessica_2022_WARVA,6414.858674774247
IL07-19334,Jessica_2022_WARVA,6212.308506876636
IL16-8048,Jessica_2022_WARVA,5668.889276365766
IL12-26004,Jessica_2022_WARVA,5505.120717715448
KASKASKIA,Jessica_2022_WARVA,5031.6519427416715
ZENDA,UniformHRW_2022_BLAVA,2866.23008941533
NY12302-2-14-08-1442,UniformScab_2022_WARVA,5602.570267182274
OH18-65-54,UniformScab_2022_WARVA,6521.24224435733
NY12007-2-4-13-1381,UniformScab_2022_WARVA,5393.594327343564
NY12302-2-14-01-1441,UniformScab_2022_WARVA,5633.463121675728
NY12512-1-6-05-1542,UniformScab_2022_WARVA,5681.565341989721
ZENDA,UniformHRW_2022_WARVA,2866.23008941533
KanMark,23GRY_VAL,2921.7512731046163
KS090387K-20,23GRY_VAL,2468.789497480168
KS061278M-4,23GRY_VAL,3444.985436675688
KS061406LN~26,23GRY_VAL,3392.960278564862
CO13D01383,23GRY_VAL,2940.9696734418476
Joe,23GRY_VAL,3232.316568591669
KS061406LN~26,23GRY_DTD,3392.960278564862
KS16GD2POP12-2,23GRY_DTD,2504.20229646602
CO13D01383,23GRY_DTD,2940.9696734418476
KS090387K-20,23GRY_DTD,2468.789497480168
KS16COGDPOP71-8,23GRY_DTD,2947.08693538602
KS16RLGDPOP46-7,23GRY_DTD,2801.12756618602
U8453_C10,23GRY_DTD,2406.81591569076
U9315-O_B7,23GRY_DTD,2633.4967058029706
U8453_B5,23GRY_DTD,2571.1915442833515
KS16COGDPOP51-6,23GRY_DTD,2883.643154386019
U8551_D5,23GRY_DTD,3021.711859357425
U8323_D5,23GRY_DTD,2826.129386759314
KS16RLGDPOP46-5,23GRY_DTD,2615.77521534602
U9320-A_E1,23GRY_DTD,2078.4743528617946
KS061278M-4,23GRY_DTD,3444.985436675688
U9319-C_E5,23GRY_DTD,2901.2625881559115
KS16RLGDPOP43-1,23GRY_DTD,2858.26609326807
U8551_A10,23GRY_DTD,2728.199175618586
U9371-D_D8,23GRY_DTD,3323.7967058029703
U9237-E_D4,23GRY_DTD,2499.0172940382645
KS16RLGDPOP46-2,23GRY_DTD,2549.7151699060196
U8551_C6,23GRY_DTD,2709.955879390015
KS16RLGDPOP46-1,23GRY_DTD,2958.27182490602
KS16COGDPOP52-3,23GRY_DTD,2706.12259470602
U9408-A_C2,23GRY_DTD,2263.846117567676
KS16COGDPOP42-3,23GRY_DTD,2597.2814327860206
U9358-D_E7,23GRY_DTD,2859.1296469794406
KanMark,23GRY_DTD,2921.7512731046163
KS16COGDPOP51-4,23GRY_DTD,3039.61223794602
U8458_U8459_U8460_U8471_E5,23GRY_DTD,2486.007513214735
U8551_A2,23GRY_DTD,2562.5341693574264
KS16RLGDPOP43-2,23GRY_DTD,2370.1665917060195
U8551_E1,23GRY_DTD,2908.7738713407093
KS16COGDPOP42-1,23GRY_DTD,2824.9985673060196
KS16COGDPOP52-4,23GRY_DTD,2888.989614132872
KS16COGDPOP42-6,23GRY_DTD,3152.5393339460197
U8546_A2,23GRY_DTD,2736.68128020153
KS16COGDPOP74-2,23GRY_DTD,2546.52279918602
KS16COGDPOP52-2,23GRY_DTD,2884.715337161443
KS16COGDPOP52-1,23GRY_DTD,3250.62704606602
KS16GD2POP28-6,23GRY_DTD,2693.65429614602
U8441_U8549_A8,23GRY_DTD,2438.729596868198
U8453_D6,23GRY_DTD,2951.4352817674126
KS16GD2POP15-3,23GRY_DTD,2731.5839579860194
U9314-F_C10,23GRY_DTD,2587.340235214735
KS16COGDPOP71-3,23GRY_DTD,2782.03610114602
KS16RLGDPOP46-4,23GRY_DTD,2620.64045118602
KS16RLGDPOP42-4,23GRY_DTD,2539.35053758602
U8551_A6,23GRY_DTD,2913.2668300532414
U8453_B7,23GRY_DTD,2704.8331343203895
KS16COGDPOP16-4,23GRY_DTD,2878.2979209860196
KS061406LN~26,23FTC_DTD,3392.960278564862
U8546_A2,23FTC_DTD,2736.68128020153
KS090387K-20,23FTC_DTD,2468.789497480168
KS16RLGDPOP46-5,23FTC_DTD,2615.77521534602
U8453_C10,23FTC_DTD,2406.81591569076
U8551_A2,23FTC_DTD,2562.5341693574264
KS061278M-4,23FTC_DTD,3444.985436675688
KS16COGDPOP52-1,23FTC_DTD,3250.62704606602
KS16RLGDPOP43-1,23FTC_DTD,2858.26609326807
KS16GD2POP12-2,23FTC_DTD,2504.20229646602
KanMark,23FTC_DTD,2921.7512731046163
CO13D01383,23FTC_DTD,2940.9696734418476
KS16COGDPOP52-4,23FTC_DTD,2888.989614132872
U9320-A_E1,23FTC_DTD,2078.4743528617946
U8453_D6,23FTC_DTD,2951.4352817674126
U8453_B5,23FTC_DTD,2571.1915442833515
U8458_U8459_U8460_U8471_E5,23FTC_DTD,2486.007513214735
U9319-C_E5,23FTC_DTD,2901.2625881559115
KS16RLGDPOP42-4,23FTC_DTD,2539.35053758602
U8551_C6,23FTC_DTD,2709.955879390015
U9237-E_D4,23FTC_DTD,2499.0172940382645
KS16RLGDPOP43-2,23FTC_DTD,2370.1665917060195
U8551_A10,23FTC_DTD,2728.199175618586
KS16COGDPOP51-4,23FTC_DTD,3039.61223794602
KS16COGDPOP74-2,23FTC_DTD,2546.52279918602
U8441_U8549_A8,23FTC_DTD,2438.729596868198
U8551_E1,23FTC_DTD,2908.7738713407093
U9408-A_C2,23FTC_DTD,2263.846117567676
U8453_B7,23FTC_DTD,2704.8331343203895
U9314-F_C10,23FTC_DTD,2587.340235214735
U8323_D5,23FTC_DTD,2826.129386759314
KS16COGDPOP71-3,23FTC_DTD,2782.03610114602
KS16COGDPOP42-1,23FTC_DTD,2824.9985673060196
KS16COGDPOP42-3,23FTC_DTD,2597.2814327860206
KS16RLGDPOP46-7,23FTC_DTD,2801.12756618602
U9358-D_E7,23FTC_DTD,2859.1296469794406
KS16RLGDPOP46-4,23FTC_DTD,2620.64045118602
U8551_A6,23FTC_DTD,2913.2668300532414
U8551_D5,23FTC_DTD,3021.711859357425
KS16COGDPOP42-6,23FTC_DTD,3152.5393339460197
KS16COGDPOP52-3,23FTC_DTD,2706.12259470602
U9371-D_D8,23FTC_DTD,3323.7967058029703
U9315-O_B7,23FTC_DTD,2633.4967058029706
KS16COGDPOP51-6,23FTC_DTD,2883.643154386019
KS16COGDPOP71-8,23FTC_DTD,2947.08693538602
KS16RLGDPOP46-1,23FTC_DTD,2958.27182490602
KS16COGDPOP52-2,23FTC_DTD,2884.715337161443
KS16COGDPOP16-4,23FTC_DTD,2878.2979209860196
KS16GD2POP15-3,23FTC_DTD,2731.5839579860194
KS16GD2POP28-6,23FTC_DTD,2693.65429614602
KS16RLGDPOP46-2,23FTC_DTD,2549.7151699060196
IL12-26004,Jessica_2023_WARVA,5505.120717715448
IL07-19334,Jessica_2023_WARVA,6212.308506876636
KASKASKIA,Jessica_2023_WARVA,5031.6519427416715
IL16-8048,Jessica_2023_WARVA,5668.889276365766
25R76,Jessica_2023_WARVA,7504.764972900934
Pio 25R74,Jessica_2023_WARVA,6414.858674774247
NY12344-1-12-21-1480,CornellMaster_2023_McGowan,4433.329142664357
NY12300-1-6-15-1437,CornellMaster_2023_McGowan,4743.614856950071
NY15145-01-01-11-1850,CornellMaster_2023_McGowan,3587.9294199301
NY16061-01-10-1904,CornellMaster_2023_McGowan,4691.370887912624
NY15150-01-01-05-1868,CornellMaster_2023_McGowan,4415.5771229301
NY12003-1-5-19-1374,CornellMaster_2023_McGowan,4349.614856950071
NY15323-02-01-02-1744,CornellMaster_2023_McGowan,2849.767999550166
MEDINA-264,CornellMaster_2023_McGowan,2156.499756106612
NY16088-01-04-1927,CornellMaster_2023_McGowan,3325.651999325249
NY16083-01-07-1922,CornellMaster_2023_McGowan,3227.151999325249
NY15302-02-05-05-1676,CornellMaster_2023_McGowan,2993.4346662168327
NY15201-01-01-01-1898,CornellMaster_2023_McGowan,4022.6625849300995
NY15122-01-02-01-1810,CornellMaster_2023_McGowan,2808.4346662168327
NY16106-01-11-1946,CornellMaster_2023_McGowan,3202.151999325249
NY15086-01-02-12-1789,CornellMaster_2023_McGowan,2923.4346662168327
NY12302-2-14-01-1441,CornellMaster_2023_McGowan,5633.463121675728
NY16094-01-01-1932,CornellMaster_2023_McGowan,3276.651999325249
NY16058-01-06-1900,CornellMaster_2023_McGowan,5221.7039997750835
NY15080-01-01-06-1778,CornellMaster_2023_McGowan,2878.4346662168327
NY15116-01-06-01-1804,CornellMaster_2023_McGowan,5608.47932574602
