germplasmName,studyName,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
21PU-0467,2025_Elite_ACRE,,,,,,,
21PU-0507,2025_Elite_ACRE,,,,,,,
22PU-3029,2025_Elite_ACRE,,,,,,,
22PU-3470,2025_Elite_ACRE,,,,,,,
22PU-3029,2025_Elite_ACRE,,,,,,,
BECK726,2025_Elite_ACRE,,,,,,,
21PU-0507,2025_Elite_ACRE,,,,,,,
B722,2025_Elite_ACRE,,,,,,,
21PU-0467,2025_Elite_ACRE,,,,,,,
21PU-0073,2025_Elite_ACRE,,,,,,,
BECK726,2025_Elite_ACRE,,,,,,,
21PU-0281,2025_Elite_ACRE,,,,,,,
21PU-0280,2025_Elite_ACRE,,,,,,,
B722,2025_Elite_ACRE,,,,,,,
21PU-0282,2025_Elite_ACRE,,,,,,,
21PU-0157,2025_Elite_ACRE,,,,,,,
BECK726,2025_Elite_ACRE,,,,,,,
22PU-3470,2025_Elite_ACRE,,,,,,,
B722,2025_Elite_ACRE,,,,,,,
22PU-3470,2025_Elite_ACRE,,,,,,,
21PU-0157,2025_Elite_ACRE,,,,,,,
21PU-0282,2025_Elite_ACRE,,,,,,,
21PU-0467,2025_Elite_ACRE,,,,,,,
BECK726,2025_Elite_ACRE,,,,,,,
21PU-0281,2025_Elite_ACRE,,,,,,,
21PU-0280,2025_Elite_ACRE,,,,,,,
21PU-0507,2025_Elite_ACRE,,,,,,,
22PU-3029,2025_Elite_ACRE,,,,,,,
BECK726,2025_Elite_ACRE,,,,,,,
21PU-0073,2025_Elite_ACRE,,,,,,,
21PU-0280,2025_Elite_ACRE,,,,,,,
21PU-0467,2025_Elite_ACRE,,,,,,,
B722,2025_Elite_ACRE,,,,,,,
22PU-3029,2025_Elite_ACRE,,,,,,,
21PU-0157,2025_Elite_ACRE,,,,,,,
BECK726,2025_Elite_ACRE,,,,,,,
21PU-0073,2025_Elite_ACRE,,,,,,,
21PU-0282,2025_Elite_ACRE,,,,,,,
21PU-0281,2025_Elite_ACRE,,,,,,,
BECK726,2025_Elite_ACRE,,,,,,,
22PU-3470,2025_Elite_ACRE,,,,,,,
21PU-0507,2025_Elite_ACRE,,,,,,,
21PU-0073,2025_Elite_ACRE,,,,,,,
21PU-0157,2025_Elite_ACRE,,,,,,,
21PU-0281,2025_Elite_ACRE,,,,,,,
21PU-0282,2025_Elite_ACRE,,,,,,,
BOB_DOLE,22COLKS_TDicQual,,,,,,,
KS090387K-20,22COLKS_TDicQual,,,,,,,
KanMark,22COLKS_TDicQual,,,,,,,
KS090387K-20,22COLKS_TDicQual,,,,,,,
U8323_C2.2,22COLKS_TDicQual,,,,,,,
ZENDA,22COLKS_TDicQual,,,,,,,
U8454_U8446_B2.2,22COLKS_TDicQual,,,,,,,
ZENDA,22COLKS_TDicQual,,,,,,,
KS090387K-20,22COLKS_TDicQual,,,,,,,
KanMark,22COLKS_TDicQual,,,,,,,
BOB_DOLE,22COLKS_TDicQual,,,,,,,
KS090387K-20,22COLKS_TDicQual,,,,,,,
U8454_U8446_B2.2,22COLKS_TDicQual,,,,,,,
U8323_C2.2,22COLKS_TDicQual,,,,,,,
U8454_U8446_B2.2,22MANKS_TDicQual,,,,,,,
KS090387K-20,22MANKS_TDicQual,,,,,,,
ZENDA,22MANKS_TDicQual,,,,,,,
KanMark,22MANKS_TDicQual,,,,,,,
BOB_DOLE,22MANKS_TDicQual,,,,,,,
U8323_C2.2,22MANKS_TDicQual,,,,,,,
KS090387K-20,22MANKS_TDicQual,,,,,,,
U8323_C2.2,22MANKS_TDicQual,,,,,,,
KanMark,22MANKS_TDicQual,,,,,,,
KS090387K-20,22MANKS_TDicQual,,,,,,,
KS090387K-20,22MANKS_TDicQual,,,,,,,
U8454_U8446_B2.2,22MANKS_TDicQual,,,,,,,
BOB_DOLE,22MANKS_TDicQual,,,,,,,
ZENDA,22MANKS_TDicQual,,,,,,,
KanMark,22HAYKS_TDicQual,,,,,,,
KS090387K-20,22HAYKS_TDicQual,,,,,,,
U8454_U8446_B2.2,22HAYKS_TDicQual,,,,,,,
ZENDA,22HAYKS_TDicQual,,,,,,,
BOB_DOLE,22HAYKS_TDicQual,,,,,,,
U8323_C2.2,22HAYKS_TDicQual,,,,,,,
KS090387K-20,22HAYKS_TDicQual,,,,,,,
U8323_C2.2,22HAYKS_TDicQual,,,,,,,
U8454_U8446_B2.2,22HAYKS_TDicQual,,,,,,,
KanMark,22HAYKS_TDicQual,,,,,,,
BOB_DOLE,22HAYKS_TDicQual,,,,,,,
KS090387K-20,22HAYKS_TDicQual,,,,,,,
ZENDA,22HAYKS_TDicQual,,,,,,,
KS090387K-20,22HAYKS_TDicQual,,,,,,,
X111616-1.6.2.1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP71-11,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U9006-M-D01-H2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TX02A0252,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8323_D5,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U9006-AI-D16-F,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP72-5,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
BOND_CL,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15COGDPOP20-3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.10.3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ROBIDOUX,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
BOB_DOLE,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
OK05723W,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111480-1.8.4.3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
OK05511,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8453_B7,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8819-O-G01,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.9.8,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP52-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ZENDA,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
HARRY,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.10.4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.6.3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TX99U8618,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15COGDPOP70-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP12-11,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15RLGDPOP23-3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP19-3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
LOCKETT,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TAM304,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ALLIANCE,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ARAPAHOE,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TX06V7266,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP72-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ZENDA,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15RLGDPOP29-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U9001-E-D12-D,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111482-1.8.2.2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
CENTURA,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16RLGDPOP45-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.2.1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8551_A2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
Joe,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15RLGDPOP30-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
JAGALENE,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP42-6,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
Joe,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
CULVER,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
BOB_DOLE,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP71-3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP15-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.9.8,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111482-1.8.2.1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16RLGDPOP13-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
CO04W320,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP13-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15COGDPOP04-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP42-3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP18-3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.10.3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP52-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
BOB_DOLE,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.8.3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8816-S-H12-B,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
Joe,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15COGDPOP69-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TX06A001386,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP51-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15RLGDPOP06-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U9004-B-A01-B,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15RLGDPOP29-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TX04M410211,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8816-V-F07-E,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
NUHORIZON,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
THUNDERBOLT,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16RLGDPOP42-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ZENDA,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP13-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8816-V-D10-G,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TX07A001420,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP12-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
LOCKETT,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ZENDA,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8551_C6,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8715-J-D08,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
BOB_DOLE,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16GD2POP19-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
COLT,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
Joe,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
NE10589,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP52-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
TAM304,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
OK05511,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
OK05122,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
SPARTAN,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8816-V-D10-G,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
Joe,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15RLGDPOP26-5,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16RLGDPOP43-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
Joe,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP03-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ZENDA,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
W04-417,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16RLGDPOP46-3,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8323_D5,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KanMark,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS061278M-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
SPARTAN,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15COGDPOP19-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15RLGDPOP30-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP51-6,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
ZENDA,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16RLGDPOP42-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP16-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16RLGDPOP46-2,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111482-1.8.2.1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8816-S-H12-B,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8715-J-D08,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8453_C10,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8816-V-F07-E,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP51-4,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
Joe,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS090387K-20,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8819-O-G01,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS15COGDPOP04-1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
KS16COGDPOP71-8,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
OK06114,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
X111616-1.6.2.1,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
U8551_D5,22HUTKS_TCAP_C,10.219678571428572,17.379892857142856,4.133964285714286,1.4365714285714286,61.653821428571426,3.371428571428571,15.37864285714286
